residual
0.6
0.625
0.5
0.8
0.4
0.25
0.5714285714285715
0.6
0.625
0.625
0.5
0.5
0.8
0.75
0.6
0.4285714285714286
0.6666666666666667
0.4285714285714286
0.4
0.5
0.5
0.75
0.33333333333333337
0.5
0.33333333333333337
0.75
0.5714285714285715
0.6
0.75
0.6
0.4285714285714286
0.6666666666666667
0.8
0.5
0.25
0.6666666666666667
0.5714285714285715
0.6666666666666667
0.4
0.4
0.19999999999999996
0.6666666666666667
0.25
0.5
0.1428571428571429
0.6
0.2857142857142857
0.5714285714285715
0.8333333333333334
0.5714285714285715
0.8
0.4
0.5714285714285715
0.25
0.6
0.75
0.5714285714285715
0.33333333333333337
0.6
0.375
0.6666666666666667
0.25
0.25
0.5
0.6
0.19999999999999996
0.25
0.5714285714285715
0.5714285714285715
0.7142857142857143
0.5
0.4285714285714286
0.6666666666666667
0.6666666666666667
0.5
0.6
0.5555555555555556
0.5
0.5
0.5
0.5
0.5
0.6
0.5
0.5
0.5
0.8
0.6
0.6666666666666667
0.5
0.5
0.16666666666666663
0.5
0.33333333333333337
0.4285714285714286
0.5
0.6666666666666667
0.4285714285714286
0.25
0.4
0.6
0.75
0.5
0.33333333333333337
0.5714285714285715
0.19999999999999996
0.6666666666666667
0.25
0.5
0.19999999999999996
0.5
0.5
0.625
0.19999999999999996
0.33333333333333337
0.5
0.75
0.5
0.25
0.6666666666666667
0.6
0.1428571428571429
0.5
0.5
0.5714285714285715
0.4
0.4
0.8
0.25
0.6
0.75
0.5
0.4
0.5
0.5
0.4
0.25
0.4
0.4
0.5
0.5
0.5
0.5
0.8
0.6666666666666667
0.5
0.33333333333333337
0.33333333333333337
0.33333333333333337
0.4
0.5
0.5
0.25
0.25
0.75
0.25
0.5
0.5714285714285715
0.7142857142857143
0.5
0.33333333333333337
0.7142857142857143
0.5
0.6666666666666667
0.33333333333333337
0.4
0.25
0.6
0.625
0.5
0.75
0.25
0.33333333333333337
0.8
0.33333333333333337
0.2857142857142857
0.6666666666666667
0.4
0.5
0.8333333333333334
0.4
0.5
0.375
0.19999999999999996
0.4
0.5
0.5
0.6666666666666667
0.6
0.6666666666666667
0.5
0.5
0.25
0.5
0.5
0.5
0.8571428571428572
0.5
0.19999999999999996
0.33333333333333337
0.5
0.5
0.5
0.4
0.25
0.6
0.6
0.33333333333333337
0.6666666666666667
0.5
0.25
0.6
0.5
0.4
0.33333333333333337
0.75
0.7142857142857143
0.25
0.25
0.375
0.6666666666666667
0.75
0.6
0.6666666666666667
0.33333333333333337
0.1428571428571429
0.5
0.5
0.25
0.5
0.625
0.5714285714285715
0.5
0.5
0.6
0.6666666666666667
0.75
0.4285714285714286
0.19999999999999996
0.33333333333333337
0.5
0.33333333333333337
0.5
0.5
0.19999999999999996
0.4
0.5
0.6666666666666667
0.6
0.33333333333333337
0.25
0.2857142857142857
0.6666666666666667
0.5
0.25
0.5
0.5
0.5
0.33333333333333337
0.4285714285714286
0.25
0.8
0.5
0.5
0.5
0.5
0.33333333333333337
0.4
0.5
0.6666666666666667
0.375
0.5
0.33333333333333337
0.5
0.25
0.5
0.6
0.5
0.5
0.5
0.4
0.75
0.33333333333333337
0.1428571428571429
0.8333333333333334
0.6
0.5
0.4285714285714286
0.5
0.8333333333333334
0.75
0.5
0.6666666666666667
0.4
0.33333333333333337
0.6666666666666667
0.4
0.6666666666666667
0.5
0.25
0.6666666666666667
0.6
0.4
0.5
0.4
0.33333333333333337
0.5
0.25
0.4
0.6
0.4285714285714286
0.5
0.5
0.5
0.33333333333333337
0.6
0.5
0.4285714285714286
0.19999999999999996
0.5
0.33333333333333337
0.6666666666666667
0.8333333333333334
0.25
0.5
0.5
0.8333333333333334
0.33333333333333337
0.4444444444444444
0.6
0.25
0.6666666666666667
0.5
0.5
0.5
0.4285714285714286
0.25
0.8
0.16666666666666663
0.4
0.5
0.6
0.6666666666666667
0.75
0.25
0.25
0.5
0.5
0.7142857142857143
0.4
0.6
0.5
0.4
0.5714285714285715
0.5
0.5
0.6
0.33333333333333337
0.33333333333333337
0.4
0.6
0.8333333333333334
0.1428571428571429
0.5
0.6
0.5
0.75
0.4285714285714286
0.75
0.8
0.4285714285714286
0.5
0.6
0.6
0.19999999999999996
0.16666666666666663
0.25
0.4
0.33333333333333337
0.5
0.4
0.4
0.5
0.33333333333333337
0.5
0.4
0.75
0.5
0.6
0.75
0.75
0.33333333333333337
0.25
0.4
0.5
0.5
0.5
0.8
0.6666666666666667
0.4
0.5
0.6666666666666667
0.5
0.5
0.19999999999999996
0.5
0.33333333333333337
0.5
0.4
0.25
0.625
0.5
0.5
0.5
0.6
0.75
0.4285714285714286
0.5454545454545455
0.75
0.5
0.4285714285714286
0.1428571428571429
0.6666666666666667
0.5
0.2857142857142857
0.5
0.4
0.7142857142857143
0.6
0.4
0.4
0.5
0.4
0.7142857142857143
0.6666666666666667
0.25
0.4285714285714286
0.33333333333333337
0.6
0.6
0.5
0.25
0.33333333333333337
0.5
0.4
0.19999999999999996
0.6666666666666667
0.5
0.6
0.4
0.6666666666666667
0.8
0.6666666666666667
0.8571428571428572
0.5
0.625
0.4285714285714286
0.6
0.5
0.75
0.6666666666666667
0.6
0.6666666666666667
0.5
0.8
0.33333333333333337
0.5
0.6
0.5
0.25
0.4
0.5
0.19999999999999996
0.6666666666666667
0.625
0.5714285714285715
0.5
0.4285714285714286
0.4
0.33333333333333337
0.6666666666666667
0.5
0.25
0.5
0.75
0.5
0.5
0.25
0.5
0.4
0.5714285714285715
0.5
0.5
0.4285714285714286
0.5
0.75
0.5
0.5
0.33333333333333337
0.33333333333333337
0.33333333333333337
0.6666666666666667
0.5
0.1428571428571429
0.5714285714285715
0.6666666666666667
0.75
0.25
0.33333333333333337
0.4
0.4
0.4
0.5
0.25
0.4
0.5714285714285715
0.25
0.5
0.5
0.33333333333333337
0.33333333333333337
0.33333333333333337
0.4285714285714286
0.8
0.5714285714285715
0.25
0.5
0.5
0.4285714285714286
0.5
0.6666666666666667
0.5
0.19999999999999996
0.7142857142857143
0.6666666666666667
0.25
0.8571428571428572
0.6
0.5
0.33333333333333337
0.75
0.33333333333333337
0.33333333333333337
0.5
0.6
0.25
0.4
0.33333333333333337
0.5
0.5
0.5
0.5
0.5
0.6
0.5
0.25
0.625
0.5
0.4285714285714286
0.6666666666666667
0.5
0.5714285714285715
0.33333333333333337
0.5
0.19999999999999996
0.6
0.625
0.5714285714285715
0.5
0.5
0.4
0.5
0.75
0.8
0.33333333333333337
0.5
0.8333333333333334
0.7142857142857143
0.8
0.5
0.8571428571428572
0.75
0.5
0.75
0.5
0.5
0.75
0.6
0.4
0.8333333333333334
0.6666666666666667
0.5
0.5
0.7142857142857143
0.4
0.5
0.4
0.6
0.4285714285714286
0.25
0.33333333333333337
0.6
0.25
0.4
0.75
0.5
0.5
0.5714285714285715
0.6666666666666667
0.75
0.8333333333333334
0.33333333333333337
0.5714285714285715
0.6
0.33333333333333337
0.8
0.4285714285714286
0.5
0.6666666666666667
0.5
0.33333333333333337
0.4285714285714286
0.5
0.25
0.8
0.6
0.4
0.16666666666666663
0.4
0.6666666666666667
0.6
0.5
0.33333333333333337
